-8.186536146356652999e-02,-3.594426307137957299e-02,-1.067295000499999952e-01
8.186536146356651611e-02,-3.594426307137959381e-02,-1.067295000500000091e-01
-8.186536146356650223e-02,3.594426307137960075e-02,-1.067295000500000091e-01
-8.186536146356651611e-02,-3.594426307137957299e-02,1.067295000499999952e-01
8.186536146356651611e-02,3.594426307137957993e-02,1.067295000499999952e-01
-8.186536146356650223e-02,3.594426307137960075e-02,1.067295000499999813e-01
8.186536146356651611e-02,-3.594426307137960075e-02,1.067295000499999813e-01
8.186536146356650223e-02,3.594426307137957993e-02,-1.067295000500000091e-01
